quantile,x
0.4792,-3.0334581928129685303120870600832408581746245778875399619205723660431623532558149864038413547024243810722243041909510279111081229507359671884249766e-1
0.4791,-3.0348815399789119040852199614694679626114058725767261947271840654677278319491793046822159513050572892050851822604624182141066444813876041944927081e-1
0.479,-3.0363047742987433997285198842537239769165355429445783731255490598731377385104663174245839834429193189957843691293475925669043815226555187307259436e-1
0.4789,-3.0377278958927063546951105851947899295688583887159326017530976793377938932325612532250666564559117620142711758976521055269996484565076127906480152e-1
0.4788,-3.0391509048810080860802218948978515871606637215244752359742600143030507655639345994240229572405917732905074955457939748379813213087417910354774327e-1
0.4787,-3.0405738013838199532538843542514124355573822646578464049335554484066821273765291615627196725874344900807618457280002391805932968118565706197358509e-1
0.4786,-3.0419965855212774204603476752265811878403883910920952514326067015868410117702313442444014993499933038814066157157264627518763737945905892776345273e-1
0.4785,-3.0434192574134801193843033010294141079929360766744558038988719950672900431187229241164565328851865527569338931301547572539940820830536155224158242e-1
0.4784,-3.0448418171804919116839912800437399952788617114398194690192236221830395757281306042861954214108469693586305688653504343802489185281146743864913431e-1
0.4783,-3.0462642649423409514912716076378155235476355146183210404038348796298032847186801757010932459462155140395651113338001225036825893332233903565510829e-1
0.4782,-3.0476866008190197478787401297330693024839707006133895393873640627285230413831315942271818217148007445786148254344211438898299151911312583937846232e-1
0.4781,-3.0491088249304852272939690420469137621174514471274065368867564948779070217844074377916043393807250311576846729374891007118738222568522149844529599e-1
0.478,-3.0505309373966587959609519591239547027285452509779401251345831263990081504107983174472690903288006395185980223103342625793748185196691180222346028e-1
0.4779,-3.0519529383374264022488334676607297508393521534826071509957278161256620321151518576559458268556891882242935909146309835936213449856779598312851381e-1
0.4778,-3.0533748278726385990080030192081803748655056218330785198293271739845021375833192490414638300715361321396265373395129901843140869849729791900601340e-1
0.4777,-3.0547966061221106058736329581032296024373332609291469987424749806338366040407676607783353290851788202284198606181343469906572184288952709633914726e-1
0.4776,-3.0562182732056223715367404214359219103926603209869495925676254814162349577954177282740572147040924138421877619253430411838185068506365779411663294e-1
0.4775,-3.0576398292429186359828527890014063960434999650031097380366146592496773834104827849350779009920636853721115384566629079692360684459458374597629412e-1
0.4774,-3.0590612743537089926983563025164334548078635814818532603952213628289556756821126669794732485408627521079720660644361360688202973862565645174121386e-1
0.4773,-3.0604826086576679508446074148978136564204224846139894459916507404633881174701272543938400386225368873802151206154486667736555074232430250196218431e-1
0.4772,-3.0619038322744349973998863721052809021210922131204225891938949558115541280197252732215352744933162139480776005045476408763563637028243833969881620e-1
