x,pdf(x)
-147,8.357224047694925391249815158278089303995870354991312526544380183883475673501108731872545198163303581944785799201442490579100335626396114148328025108363e-1839395
-146.5,3.0998070301000742531784647237429493933422239350475605624357660380260488799075486975455678280236957835386027325720526425290287678175101794690095873129e-1820689
-146,6.491148510114247761292216151506072540246066979562199986005302464199953440505235445107797101602245116182609689348033442774124325946951211035697094937024e-1802111
-145.5,2.086013762757111258592985820418270137466879622286154196951734050782535504444862133425288445351824778077526361051905811857907421863996734204070664644674e-1783659
-145,2.796507544155980409798190054156137870047743961359935559544396238422994228833318862195254495487768217432825427947667493352897721809704029103257907826472e-1765334
-144.5,4.251209300073122244418745732644675957865603052411265744455997168081921786363512234530473672618547004982742660501163824959453498691686685955700415880818e-1747135
-144,1.992054009553941183240480070403931289347925232648718831572494123697226835119147286664068483332275473044938746304666748592672110780969160377984796300225e-1729061
-143.5,7.821252824363821339188755178962237653907265684118798660956657972771734116279308893225096320746892520631687550869202958430885686453113789839625820859853e-1711113
-143,6.994112249033743948500155802985057948020088622477783475989609795900028208862796429622001513548983344326669754518426510172872891580106774486302524186081e-1693289
-142.5,3.872258949776035167147625625590646172397142054670504809627474238390081755877810748812658743683245200349323049879651090560678348240082230035060293982694e-1675589
-142,3.607997022841545274766137587088827961499766882560577459267709123890175552520557532362063234085984638051117809019576771787779900349271825586311239224362e-1658013
-141.5,1.537915223727882491265577104577250378741081782573741131457886623713761777179270494370665994238704713559159351841389657083603246945999559318854839725109e-1640560
-141,8.151875374037045308385657529166822382621714256561747277015921078659160464067726642541779314103385369627364318276565164066470805099531837252386873665701e-1623231
-140.5,1.460615953093449789804876023931031596292755626980018001715551966896662112353813155688132904057594065879403951547730756625727072680404442519362554662907e-1606023
-140,2.40470819324608493534633386137215496327690097729076250666531588760058913144339143023291432974474492978980064854181021207312324484705536835690294399762e-1588938
-139.5,9.888513795697246650157705633952037283886938371623391368439363455214365552484784209021976274585799999846898825864812221690462608136328418528787519794201e-1571975
-139,2.760809392466419764743285210809916112063761479987834746496496534283125990246498775745308212622206587182375701233011221983900349495254593657279459415633e-1555132
-138.5,1.422568031873278391043844701336202903353428509418335885296329353030674495184417076574039180702773707306622253569339603607184621249512645003141432905627e-1538410
-138,3.677353235065675576247454633571519091636328283189486523838522511607296093249458701063100124484255319467219767962206259529569599553347322345592211516416e-1521809
-137.5,1.296336641802067916414263099587421203742591810406454928908904087219348141788337101683513760897366928346038452331201274858781813171819701485831357557949e-1505327
-137,1.694005632536954112509201685454276172704157454256482891252600958484010115557582420926211583902057388439326517161490636462746285391945338364166252873193e-1488965
-136.5,2.230596258191179682029490312667275175829906468086597056192037406437763518467365788337247075082140134573239287304849003192606742476675482860644033740954e-1472722
-136,8.045084601366919325733016380365955788367080103881668667049078436049952593705009182428682412488327187028467393403064120282209428479120529086189106051307e-1456598
-135.5,2.16042029712246567574253617345218688167810479894989307638038446603926400826567635676629692125417831082113599550568073512156304453530593979681738928933e-1440591
-135,1.174189870863945674008317766331658068260274043751983664748893147604383315215451988227165881737838545943284180352466395787242035527200389135248277613433e-1424702
-134.5,3.510955442106328309265234484387553518327173213853285080569931417340827426838642086224654909833704270707388897095076608373055854994953268928880142058894e-1408931
-134,1.569978384760566920081082529718431639610212588530102273452347557426644244166973971371917872404420304698009860167384678904034707350638730166006995570916e-1393276
-133.5,2.85389410934473512726305340156930679892190923082940786624848323400664115776347423098586844669790164809631539154662990894720105809867025349749127676968e-1377738
-133,5.732609020909058259614806068992174505778645395121390142710003427108158525927727797847134755191865082394114263382953456230343897074879147695259039447071e-1362316
-132.5,3.45884846164267560431269486297063576905266935277542950207628808120226865639424955965481955907475758226307814216809012405715218123678124156751023368286e-1347009
-132,1.704001415206930117352395073811994911507754437466880750373864918816957030920358347606178916812010502448627064692991870235089089802958463687449244624994e-1331817
-131.5,1.863210954527701276948362803546566194283057359389112449191195881410774649157925993792022058510152403166740987197936805456392971813307235013364669709839e-1316740
-131,1.229142475241480620957120302019181327798052618205191622273751441098302439853353136238927789398526817155794818445041117349366934622561455333105354170536e-1301777
-130.5,1.329795939632766575703072206773981893327275062857635017261503624517144445747392061943312291758711502866157738465221922640113994391629255818829750112128e-1286928
-130,6.413643466567892464987370211770970499026560615767903344666581174209797050661260925694224300971067394311947255742827772706377872188101724900431425417721e-1272193
-129.5,3.748487941848844215094783998762108676305961677209143915644216335315554987935457997967372308111539398101266231309841168943680173248684383464878919087284e-1257570
-129,7.216612268854606648558063233806294658657587817815801725816851126231905074050964712436388376041637195326357486341544166909594510945539645710023141236694e-1243060
-128.5,1.244030514618593458623925497309695776495214670471039721068519665915924198108885290819198454820837309303411150709819254081057926429758718962876893501513e-1228661
-128,5.21967613616751655412360437556269540696073649499860574351872283626004476133758314528285425190623874088200203774654553367023935126972487354437768370678e-1214375
-127.75,2.040022279972111088851025487678738350709358164805037899464780228910681656285476313927162939696017500143151553120089593796103340404906517748246670900183e-1207273
-127.5,1.448990041467707523467508427958031965858759880117996307395048532192884262284587756883150144262117967358812576514133085829963792027805461581692954599395e-1200199
-127.25,2.119443455830686151013534754508000701515451232627588426142260101111822113527573211215987208891122243762932889895112885898924895548289075549993647878065e-1193153
-127,7.234208461921459943404269697705783546230375735354141101023603610505334181467874941202808101275630117890311905918557721783623935744443536857620422985811e-1186135
-126.75,6.529196838615053718696486716633580191833156732540352631615919749386279913008611197440310425065883192486077836594406477064452361074905286176773469115049e-1179144
-126.5,1.76569167207323997482221201469765896651822234422453132638732983489486444675942727429394515969235223382209246634187126731002942412616567198022542411128e-1172180
-126.25,1.621224458790557120908163597481437044330021301358954075913488622493273502029372673437907359216302988244323077267813126045090025701999343668071370409188e-1165244
-126,5.727055661071757399545224101641147690482675511771617141358843795295895780518511313090403202397970773082624084609255802345233550115519494997052678734865e-1158336
-125.75,8.81995655975336248392131044904463597344291821144204533538844195028598550053157149982161951208947832785992230441119150606088219566823781149596563123757e-1151455
-125.5,6.710194061561374518463468678583309934476705563599480069900418850423792095717061981232668074198229230267786632746342336780782741899041923658084060320143e-1144601
-125.25,2.85774921020656865041552334450147703309173653565201133381870174759960248964190191863779325856543948465985530024908350391547507495264735569756912982207e-1137774
